"Genome","dCUB"
"TARA_SAMEA2622568_METAG_EACJFFJJ",-0.111302832401448
"MARD_SAMN04488049_REFG_MMP04488049",-0.420882403054606
"TARA_SAMEA2621416_METAG_PLGBNMDK",-0.31112260467636
"TARA_SAMEA4397920_METAG_ADLLGMMD",-0.122087695628778
"TARA_SAMEA2619818_METAG_NFEOAGHJ",0.0211206230819373
"TARA_SAMEA2622737_METAG_HMOCFPAL",-0.0323618716106325
"TARA_SAMEA4397004_METAG_MAKBEHCF",0.0150986018240513
"MARD_SAMEA3542246_REFG_MMP3542246",-0.482570082903813
"MARD_SAMN03080594_REFG_MMP03080594",-0.27053814106915
"TARA_SAMEA2622923_METAG_DLBMCHKI",-0.0151063394037231
"TARA_SAMEA4397586_METAG_ILCHCBMA",-0.272813155383341
"TARA_SAMEA2619548_METAG_LFDBPFBM",-0.0288155437042742
"TARA_SAMEA2621155_METAG_EPCCFFKN",0.0841973059556471
"TARA_SAMEA2621839_METAG_APLAGKHB",-0.120809486248905
"MARD_SAMN09845332_REFG_MMP09845332",-0.23324323041811
"GORG_SAMEA6073589_SAGS_AG913K21",0.000921697284784
"TARA_SAMEA2621423_METAG_OLLADKDM",0.0044104482404678
"TARA_SAMEA2621033_METAG_CHLDFFCB",-0.206334404340853
"MARD_SAMEA3500511_REFG_MMP3500511",-0.180338850321811
"TARA_SAMEA2621812_METAG_JPOAFLIB",-0.06419560698375
"TARA_SAMEA2620198_METAG_OMEDOALG",-0.235348572291489
"TARA_SAMN05326640_METAG_ANE00044",-0.0317252420246618
"TARA_SAMEA2619907_METAG_HJDFOLOM",-0.0446983034980593
"TARA_SAMEA2620035_METAG_LBPLCHEF",-0.0982006337484407
"TARA_SAMN05326645_METAG_PSE00020",-0.0505606600465419
"MARD_SAMN05660413_REFG_MMP05660413",-0.193846864987294
"TARA_SAMEA2623116_METAG_GJPACEJC",-0.120601949135252
"MARD_SAMN04495211_REFG_MMP04495211",-0.160829680545705
"BGEO_SAMN07136957_METAG_NGKMKODO",-0.0432382833955525
"MARD_SAMN02745220_REFG_MMP02745220",-0.09976221666004
"MARD_SAMN05417990_REFG_MMP05417990",-0.350103739671896
"TARA_SAMN05326650_METAG_MED00027",-0.0707511187333868
"TARA_SAMEA4397174_METAG_HBDIMJIM",-0.201466223997325
"MARD_SAMN08886224_SAGS_MMP08886224",-0.0109374606738594
"TARA_SAMEA4397023_METAG_CCMDBIHC",-0.16415354065858
"MARD_SAMN02745164_REFG_MMP02745164",-0.0253225015919175
"TARA_SAMEA2621242_METAG_GMIEJGMJ",-0.179383493733003
"TARA_SAMEA4398094_METAG_OJMOCGOF",-0.0555690028180484
"MARD_SAMN09078458_REFG_MMP09078458",-0.141746238815612
"TARA_SAMEA2622837_METAG_FLJJGFFL",-0.0231001365360032
"TARA_SAMEA2622817_METAG_ANKMHOAM",0.0080449229179228
"TARA_SAMEA2619625_METAG_IHHGDKNJ",-0.233280397337274
"TARA_SAMEA2623886_METAG_CNIBGFNF",-0.246186741280046
"GORG_SAMEA6072083_SAGS_AG905E11",0.0179027012647312
"MARD_SAMN08924931_REFG_MMP08924931",-0.0925887557898813
"TARA_SAMEA4398432_METAG_GMCKOCBG",-0.161576152492914
"MARD_SAMN08886414_SAGS_MMP08886414",-0.0350693455160915
"MARD_SAMN03999393_REFG_MMP03999393",-0.1625668688334
"TARA_SAMEA2623116_METAG_CEBKNMEO",-0.0964077771179342
"TARA_SAMEA4398150_METAG_BHFPEIBM",-0.218199258878728
"MARD_SAMEA3872802_REFG_MMP3872802",-0.528829975914275
"TARA_SAMEA4397859_METAG_BFDFGKDA",-0.0868938115972489
"TARA_SAMEA4396515_METAG_ADNJBJOC",-0.121804770427621
"GORG_SAMEA6069882_SAGS_AG893C16",-0.0019283867537257
"TARA_SAMEA4398067_METAG_PPDPDCNN",-0.0898714331161057
"TARA_SAMEA2623390_METAG_KCIBEPJC",-0.0255810536026726
"MARD_SAMN05660337_REFG_MMP05660337",-0.2144799179424
"TARA_SAMEA2621075_METAG_CDEJMPIA",-0.280371230555289
"MARD_SAMN09010082_REFG_MMP09010082",-0.158250505859902
"TARA_SAMEA4398009_METAG_CAOMJLNE",-0.0119888370682786
"TARA_SAMEA4397722_METAG_AFBMIOFG",-0.103960351334019
"TARA_SAMEA4396941_METAG_KAPCODLD",-0.0630551866639569
"TARA_SAMEA2622823_METAG_OKEDOLHM",-0.0539529114276638
"TARA_SAMEA4398413_METAG_BNEBCEMC",-0.0531794644379412
"MARD_SAMN09767474_REFG_MMP09767474",-0.130646724252478
"MARD_SAMN08028457_REFG_MMP08028457",-0.115647908617963
"BGEO_SAMN07136947_METAG_PEBNHIGB",-0.0721540589040104
"TARA_SAMN05326646_METAG_PSW00023",-0.0055080109009417
"TARA_SAMEA2621076_METAG_PGLLOIOI",-0.0304761293289798
"TARA_SAMEA4398315_METAG_BJAKHDDB",0.0156535795370457
"TARA_SAMEA4397948_METAG_BNMPBJDB",-0.202627838110753
"MARD_SAMN09665230_REFG_MMP09665230",-0.462061397006957
"TARA_SAMEA4397023_METAG_KOLKIBFJ",-0.194761168493511
"GORG_SAMEA6074102_SAGS_AG916A19",0.0077783330239561
"TARA_SAMEA2621423_METAG_HINHENBD",-0.0613682195565605
"MARD_SAMN08993916_REFG_MMP08993916",-0.186484320832554
"TARA_SAMEA2621528_METAG_FCNHCPFO",-0.163848091748537
"TARA_SAMEA2619907_METAG_BHHBJLGI",-0.0238529860340729
"TARA_SAMEA2622822_METAG_KBPNGAMH",-0.0746921443600959
"TARA_SAMEA4397118_METAG_OKNDPBEJ",-0.0731746004806947
"TARA_SAMEA4397730_METAG_DFNBNOJF",-0.171533763474066
"TARA_SAMEA2622843_METAG_OFHGMBOK",-0.0497088994266616
"TARA_SAMEA4397920_METAG_AOALJNEL",-0.273093360924919
"MARD_SAMN09508721_REFG_MMP09508721",-0.110989099730461
"TARA_SAMN05326650_METAG_MED00004",-0.158340244127208
"TARA_SAMEA4397311_METAG_CNLAMCIL",-0.426484497902753
"MARD_SAMN05444482_REFG_MMP05444482",-0.0769303819368221
"TARA_SAMEA4398370_METAG_CFILGFGC",-0.0615108028486936
"MARD_SAMN04957306_REFG_MMP04957306",-0.154883219050405
"TARA_SAMEA2619678_METAG_KIHIEFFO",0.0215179775590881
"TARA_SAMEA2621423_METAG_GCPAKOIE",-0.0577178982893485
"MARD_SAMN08848610_REFG_MMP08848610",-0.194162465097974
"MARD_SAMN09709391_REFG_MMP09709391",-0.395053261533655
"MARD_SAMN09637267_REFG_MMP09637267",-0.230967693823304
"TARA_SAMEA4398094_METAG_HLGDABHH",-0.114442209670993
"MARD_SAMN05421798_REFG_MMP05421798",-0.33099216709548
"MARD_SAMN09637346_REFG_MMP09637346",-0.231773114203162
"TARA_SAMEA2622842_METAG_COKGKMAM",-0.0621415699835351
"TARA_SAMEA2620217_METAG_NAPGDILO",-0.0694017380816668
"TARA_SAMEA2620106_METAG_JMICEMNF",-0.305809465449027
"TARA_SAMEA2623327_METAG_CFOJFPKH",-0.155241823949089
"GORG_SAMEA6076210_SAGS_AG422C13",0.0388709122861683
"MARD_SAMN05444481_REFG_MMP05444481",-0.237611858100877
"MARD_SAMN07621379_REFG_MMP07621379",-0.108281003353533
"MARD_SAMN09713909_REFG_MMP09713909",-0.0372900584861405
"TARA_SAMEA2622765_METAG_LCCLODIH",-0.0037014560561339
"BGEO_SAMN07136961_METAG_MADCCAJI",-0.0504565507779676
"MARD_SAMN04487910_REFG_MMP04487910",-0.0982426515433438
"MARD_SAMN06133339_REFG_MMP06133339",-0.485962353028866
"MARD_SAMN04390145_REFG_MMP04390145",-0.0500940885064097
"MARD_SAMN08324238_REFG_MMP08324238",-0.474189390476225
"TARA_SAMEA2621401_METAG_JOBLFODC",-0.170292248861441
"MARD_SAMN05444484_REFG_MMP05444484",-0.24892491382078
"TARA_SAMEA2621551_METAG_GHEEBCED",-0.0839644890657186
"TARA_SAMEA4398370_METAG_LGCOGMKG",-0.0197957812254503
"TARA_SAMEA4397489_METAG_OJJKGFOM",-0.240654055592933
"TARA_SAMEA2619907_METAG_ACFDCIKP",0.0276798948739326
"GORG_SAMEA6073834_SAGS_AG914N11",0.0555239415589727
"GORG_SAMEA6076556_SAGS_AG447I21",0.0186178125742299
"MARD_SAMN07305943_REFG_MMP07305943",-0.0020955081233814
"MALA_SAMN05422166_METAG_OAKDMEED",-0.0185077094002207
"TARA_SAMEA4398111_METAG_PFEAKHKP",-0.115609884085117
"TARA_SAMEA2623463_METAG_PJOHBPOB",-0.0378580425679034
"MARD_SAMN05444487_REFG_MMP05444487",-0.345977825624827
"TARA_SAMEA2622376_METAG_GLDFILLI",-0.0921465589158475
"TARA_SAMEA4398219_METAG_FDBHAJHL",-0.039593827038821
"MARD_SAMN09074742_REFG_MMP09074742",-0.223938899124448
"TARA_SAMEA2620035_METAG_BFENAAHI",-0.0031160389211769
"TARA_SAMEA2620824_METAG_OAGJFFDB",-0.131587128811203
"TARA_SAMEA4397174_METAG_KJLHPIFN",-0.0586237150557157
"GORG_SAMEA6072278_SAGS_AG907E05",-0.0067950622186532
"TARA_SAMEA2619992_METAG_FFIJIJBK",-0.108271930376234
"TARA_SAMN05326650_METAG_MED00055",-0.0911817203838689
"TARA_SAMEA4397472_METAG_JMMLDJOC",-0.194067360264082
"GORG_SAMEA6073568_SAGS_AG913J04",-0.157645276536787
"GORG_SAMEA6070235_SAGS_AG894N13",0.0181683654953266
"TARA_SAMEA4397842_METAG_DGOAJPAF",-0.204028198828255
"TARA_SAMEA2619531_METAG_KPGAFOOA",-0.0098228847196635
"MARD_SAMN04390149_REFG_MMP04390149",-0.0889330412049693
"MARD_SAMN09269770_REFG_MMP09269770",-0.122996731985624
"TARA_SAMEA2622690_METAG_BJAPEPHH",-0.223227223643087
"MARD_SAMD00036665_REFG_MMP00036665",-0.0913518455126788
"MARD_SAMN10233606_REFG_MMP10233606",-0.0902042690451486
"MALA_SAMN05422149_METAG_IFHLIJAA",-0.0589950220070216
"TARA_SAMEA2620929_METAG_IIMOKGAG",0.0052766655314884
"TARA_SAMEA4398176_METAG_ILHOEDLC",-0.0552666209524242
"GORG_SAMEA6075633_SAGS_AG390C19",0.0397064669999266
"TARA_SAMEA4397157_METAG_OEPPPCEN",-0.127477196100803
"TARA_SAMEA4397330_METAG_GDIMMCKF",-0.0420126825830554
"TARA_SAMEA2620404_METAG_MDOJCKDP",0.0084435099690168
"TARA_SAMEA2620980_METAG_HOANNCOF",-0.0361825512198382
"TARA_SAMEA2622336_METAG_ELNAHGFM",-0.0541876841608208
"TARA_SAMEA2622695_METAG_DKANGMMH",-0.0088202128132931
"TARA_SAMEA2621487_METAG_LHCPKHOF",-0.0580804482744403
"TARA_SAMEA2623907_METAG_JBHOJJHF",-0.193323884517098
"MARD_SAMN05444000_REFG_MMP05444000",-0.31653103933441
"MARD_SAMN02436127_REFG_MMP02436127",-0.203823973109205
"TARA_SAMN05326641_METAG_ANW00010",-0.252998591750308
"MARD_SAMN02436105_REFG_MMP02436105",-0.202625602294962
"TARA_SAMEA2622901_METAG_DGHDOPOK",-0.0363851907596417
"TARA_SAMEA2620756_METAG_NONPAMNB",0.0609375858528397
"TARA_SAMEA2623314_METAG_ALHGJMCB",0.0166490344089784
"MARD_SAMN07249100_REFG_MMP07249100",-0.56958210209258
"MARD_SAMN10319551_REFG_MMP10319551",-0.247355420781176
"MARD_SAMN09835476_REFG_MMP09835476",-0.573262417449281
"MARD_SAMN05444003_REFG_MMP05444003",-0.337550581969827
"TARA_SAMEA2622316_METAG_BLKFHGNH",-0.0774879709787282
"MALA_SAMN05422122_METAG_CKBPOFGO",-0.404023325986389
"MARD_SAMN05897987_REFG_MMP05897987",-0.157047642764342
"TARA_SAMEA2623155_METAG_JMHMLONB",-0.0409870077992042
"MARD_SAMN08769611_REFG_MMP08769611",-0.121564806108741
"MARD_SAMN09104480_REFG_MMP09104480",-0.532925489994403
"TARA_SAMEA2622316_METAG_DNGIKLCH",-0.0498964204996796
"MARD_SAMN05444006_REFG_MMP05444006",-0.0716120360602288
"TARA_SAMEA4397101_METAG_GMHNMKNJ",-0.0388519700044506
"TARA_SAMEA2622685_METAG_NBDDFOHO",-0.0954207391363996
"MARD_SAMN09762457_REFG_MMP09762457",-0.118531065456942
"MARD_SAMN07621896_REFG_MMP07621896",-0.050155459676662
"MARD_SAMD00019133_REFG_MMP00019133",-0.512164843122054
"MARD_SAMN04488567_REFG_MMP04488567",-0.102295468317198
"TARA_SAMEA2622545_METAG_OECGPLDK",-0.160405589867441
"TARA_SAMN05326647_METAG_ION00022",-0.0385740855460577
"TARA_SAMEA4397196_METAG_GHDIDCLF",-0.0739356735963834
"TARA_SAMEA2623463_METAG_OKKPDMJP",0.0012177541285028
"MARD_SAMN08372522_REFG_MMP08372522",-0.0032571777667137
"TARA_SAMEA4397920_METAG_PJLDHDEJ",-0.170165471987769
"TARA_SAMEA2620980_METAG_HNKDLIAB",-0.0686491263214163
"TARA_SAMEA2622656_METAG_JDDFFOHG",-0.0455746612250951
"TARA_SAMEA2591122_METAG_OKANJJLB",-0.0011694021157741
"TARA_SAMEA4397390_METAG_EJBOOLAH",-0.178437686442605
"BATS_SAMN07137116_METAG_HKMJJCKM",-0.0160427515717986
"GORG_SAMEA6069632_SAGS_AG891P20",0.0496836541578877
"MARD_SAMN09478215_REFG_MMP09478215",-0.120727337636002
"TARA_SAMEA4397295_METAG_EHHOEIHM",-0.27846530857847
"TARA_SAMEA4397330_METAG_EKBCNCBM",-0.179246904279494
"MARD_SAMN08970498_REFG_MMP08970498",-0.179175280076827
"TARA_SAMEA2621260_METAG_BLDANMAH",-0.0787153527645159
"MARD_SAMN02436109_REFG_MMP02436109",-0.205490077307394
"TARA_SAMEA2619815_METAG_EELKOFIF",-0.190494985406645
"TARA_SAMEA2623370_METAG_JKIIMHIM",0.033788839794441
"TARA_SAMEA4398315_METAG_OCCFADGL",-0.0511049647438081
"MARD_SAMN02745161_REFG_MMP02745161",-0.19920589488929
"TARA_SAMEA2622667_METAG_IKEGAHGN",-0.17410058667074
"TARA_SAMN05326650_METAG_MED00010",-0.0931009655811113
"MARD_SAMN02745246_REFG_MMP02745246",-0.160108433578425
"MARD_SAMN05660830_REFG_MMP05660830",-0.237670918740651
"TARA_SAMEA2623135_METAG_ILGMCAFG",-0.0657340397382974
"MARD_SAMN08886582_SAGS_MMP08886582",-0.149926187726466
"TARA_SAMEA4397295_METAG_MLOPDMFJ",-0.14387208136503
"TARA_SAMEA2620967_METAG_FCJJDIDE",-0.1519210455056
"TARA_SAMEA2621564_METAG_NFAIGCLO",-0.475901034422315
"TARA_SAMEA4397295_METAG_PDFOFGBN",-0.242655285390503
"TARA_SAMEA4398360_METAG_BPNDFBAG",-0.0398331720543495
"GORG_SAMEA6070044_SAGS_AG893P10",0.0578857380444574
"MARD_SAMN08886409_SAGS_MMP08886409",-0.0152804659284604
"MARD_SAMN03729479_REFG_MMP03729479",0.0212581145000706
"GORG_SAMEA6076017_SAGS_AG414M23",0.0767051311963838
"MARD_SAMN06090799_REFG_MMP06090799",-0.375446033997727
"TARA_SAMEA4396941_METAG_EHPFJEKM",-0.155928234384526
"TARA_SAMEA2621277_METAG_EDGAFOGJ",-0.0661322464679372
"TARA_SAMEA2622733_METAG_JOCDJJJH",0.0006598457197002
"TARA_SAMEA2619678_METAG_EHMDLEPA",-0.0661630470572925
"MARD_SAMN05660836_REFG_MMP05660836",-0.114802876423058
"MALA_SAMN05422120_METAG_MALJNMLA",-0.230158410480416
"GORG_SAMEA6069553_SAGS_AG891K05",0.0092913131873512
"TARA_SAMEA2622149_METAG_NFDLNHDH",-0.0977751744410999
"MARD_SAMN04515623_REFG_MMP04515623",-0.276798152549608
"TARA_SAMEA4397355_METAG_PKFDAOLJ",-0.0429180711788679
"TARA_SAMN05326646_METAG_PSW00037",-0.0469980635014505
"MARD_SAMN05216418_REFG_MMP05216418",-0.0568656695657779
"TARA_SAMEA2591057_METAG_LKPMBOAD",-0.070108638726249
"TARA_SAMEA2621242_METAG_OOMMJIKI",-0.172401390426093
"TARA_SAMEA4396489_METAG_PJHDHIHO",-0.19462618307518
"MARD_SAMN08886262_SAGS_MMP08886262",-0.0023119403395842
"TARA_SAMEA4397536_METAG_EOIKDEPL",-0.109359480793267
"MARD_SAMN04488517_REFG_MMP04488517",-0.024412188799189
"MARD_SAMD00019143_REFG_MMP00019143",-0.445617427596822
"TARA_SAMEA2621812_METAG_HPILOGFH",-0.0836756086112988
"MARD_SAMN08886407_SAGS_MMP08886407",-0.0246362611157467
"MARD_SAMN05444343_REFG_MMP05444343",-0.309063330090928
"MARD_SAMN08998300_REFG_MMP08998300",-0.158321893215621
"MARD_SAMN05327868_REFG_MMP05327868",-0.159614854389894
"TARA_SAMEA2621277_METAG_JANMBIJC",-0.0055325451117812
"TARA_SAMEA2620256_METAG_FCHHFBPO",-0.108636304042454
"TARA_SAMEA2622690_METAG_LAHCAILK",0.0534277043076863
"TARA_SAMEA2622765_METAG_OGNPIJOJ",-0.142029634476434
"MARD_SAMN06140193_REFG_MMP06140193",-0.452738207122174
"MARD_SAMN09989090_REFG_MMP09989090",-0.108054990623283
"MARD_SAMN05216212_REFG_MMP05216212",-0.342778901288292
"MARD_SAMN04487992_REFG_MMP04487992",-0.181537342040193
"TARA_SAMEA4396468_METAG_DOOIBEFB",-0.0365841428630983
"MARD_SAMN04488139_REFG_MMP04488139",-0.354912088324606
"TARA_SAMEA2623488_METAG_MNDCDHOL",-0.0430335842609516
"TARA_SAMEA4397489_METAG_PMFBIFBE",-0.245372034554392
"MARD_SAMN04488018_REFG_MMP04488018",-0.157948054124788
"MARD_SAMN02436113_REFG_MMP02436113",-0.189071487463045
"GORG_SAMEA6073497_SAGS_AG913C06",-0.0285738803287635
"MARD_SAMN02436131_REFG_MMP02436131",-0.200842718931072
"MARD_SAMN08493996_REFG_MMP08493996",-0.119392870084324
"TARA_SAMEA4398001_METAG_KDFKCPOD",-0.127322657195409
"MARD_SAMN05216256_REFG_MMP05216256",-0.211789020369167
"GORG_SAMEA6079177_SAGS_AG464G03",0.0347866081520874
"GORG_SAMEA6078938_SAGS_AG461E04",0.0349326319267953
"TARA_SAMEA4397157_METAG_BIHGPMNO",-0.107430770147547
"TARA_SAMEA2622733_METAG_EGJKFBCL",-0.0836795006599354
"MARD_SAMN08646831_REFG_MMP08646831",-0.0962001151798304
"TARA_SAMEA4397295_METAG_PBBIIDLA",-0.161181198548877
"MARD_SAMN05660282_REFG_MMP05660282",-0.337635119989648
"TARA_SAMEA4397426_METAG_GPFFIEFF",-0.0247494903349099
"TARA_SAMEA2621203_METAG_IEFLJMCG",-0.535307012968441
"TARA_SAMN05326641_METAG_ANW00002",-0.0898954293888164
"TARA_SAMEA2623403_METAG_IGDKFJNA",-0.170800329042113
"TARA_SAMEA4397330_METAG_MHHDJKOH",-0.0758180662213169
"MARD_SAMN02745135_REFG_MMP02745135",-0.113544331074696
"TARA_SAMN05326645_METAG_PSE00005",-0.0583940528523154
"TARA_SAMEA2623446_METAG_CNPCAJPD",0.0252215319429075
"TARA_SAMEA2620217_METAG_MFEDECDH",-0.0556525879416781
"MARD_SAMN08886594_SAGS_MMP08886594",-0.0211294415900377
"MARD_SAMN02745199_REFG_MMP02745199",0.0129415134854978
"TARA_SAMEA4398432_METAG_MGKICFLD",-0.365461664769793
"MARD_SAMN09725931_REFG_MMP09725931",-0.232518886841497
"TARA_SAMEA4397930_METAG_CEFOOFDK",-0.0308467134311531
"TARA_SAMEA2619903_METAG_AMEKCAIK",-0.155605183421367
"MARD_SAMN08917691_REFG_MMP08917691",-0.356930923502867
"TARA_SAMEA2619907_METAG_HLNKOGAN",-0.073716579303914
"TARA_SAMEA4398111_METAG_MPNOCJLE",-0.229994115884592
"MARD_SAMN02745753_REFG_MMP02745753",-0.215369496439509
"MARD_SAMN05421807_REFG_MMP05421807",-0.241775488308114
"TARA_SAMEA2591122_METAG_PAEKOHII",-0.0322179605769159
"MARD_SAMN08886334_SAGS_MMP08886334",-0.0418283147823361
"TARA_SAMN05326648_METAG_IOS00016",-0.0347553330654058
"MALA_SAMN05422183_METAG_NDBHJICO",-0.115373221075486
"GORG_SAMEA6068491_SAGS_AH326F22",-0.0655671681927627
"MARD_SAMN08100003_REFG_MMP08100003",-0.263068071540311
"TARA_SAMEA2619531_METAG_PHBJALOC",-0.0483499082115458
"TARA_SAMEA4397072_METAG_FAPEAHCH",-0.114444287794285
"GORG_SAMEA6079413_SAGS_AG470J09",-0.0022802268278977
"MARD_SAMN09386782_REFG_MMP09386782",-0.158221409726747
"TARA_SAMEA2621221_METAG_APKPEAPF",-0.0179143571005559
"MARD_SAMN05421762_REFG_MMP05421762",-0.295006519383294
"MARD_SAMN09736004_REFG_MMP09736004",-0.456367425852905
"GORG_SAMEA6069833_SAGS_AG892O16",-0.021382158795359
"TARA_SAMEA2621300_METAG_EKFPEFJE",-0.0482753364376844
"GORG_SAMEA6077318_SAGS_AG325F23",0.0413210897371648
"MARD_SAMN08886667_SAGS_MMP08886667",-0.0067858207613665
"TARA_SAMEA4398067_METAG_BMGDKCLP",-0.196407546296565
"TARA_SAMEA2623295_METAG_BDDDBLBO",-0.0456427682887239
"MARD_SAMN02469995_REFG_MMP02469995",-0.174538443222198
"TARA_SAMEA2619907_METAG_LFOBIBJJ",-0.0735022218578014
"TARA_SAMEA2622843_METAG_KHMHMHPH",-0.0304085870190244
"MARD_SAMN08934404_REFG_MMP08934404",-0.0742178002788677
"TARA_SAMEA4397586_METAG_KHMNOPDN",-0.0590340949319162
"TARA_SAMEA4396941_METAG_FLOPKAHB",-0.161373206147717
"TARA_SAMEA2622737_METAG_NMILOMPH",-0.0462059324743926
"TARA_SAMEA2591122_METAG_DCEMABAA",-0.0215144573765391
"MARD_SAMN05421767_REFG_MMP05421767",-0.385671548410929
"MARD_SAMN05418174_REFG_MMP05418174",-0.660791955493921
"MARD_SAMN02745181_REFG_MMP02745181",-0.402972103826413
"TARA_SAMEA2622817_METAG_DENIMPNI",-0.0285836422201515
"MARD_SAMN09425405_REFG_MMP09425405",-0.277256211325048
"MARD_SAMN05172613_REFG_MMP05172613",-0.377034000519053
"TARA_SAMEA4397445_METAG_FHNBJKON",-0.301758977584118
"TARA_SAMEA2621287_METAG_IMFLNOJF",-0.0439236760686587
"GORG_SAMEA6075810_SAGS_AG390M23",-0.0385874071572502
"TARA_SAMEA2622149_METAG_GPKILDCF",-0.0597246666663874
"MARD_SAMN05421764_REFG_MMP05421764",-0.394683133272713
"TARA_SAMEA2622733_METAG_CIIJDJJE",-0.0214498423500548
"TARA_SAMEA4397859_METAG_IKEAOLKI",-0.20191295266184
"MARD_SAMN08828797_REFG_MMP08828797",-0.29517274733907
"MARD_SAMN05582966_REFG_MMP05582966",-0.384051249607149
"TARA_SAMEA2623627_METAG_LDOJFEIO",0.0050860436176428
"TARA_SAMEA2591122_METAG_AGLJEJJF",-0.0710942915415731
"GORG_SAMEA6072199_SAGS_AG905O21",0.0135390867024515
"TARA_SAMEA4396941_METAG_NMOKIAAF",-0.199954868035375
"TARA_SAMEA2623756_METAG_MIHFNHCC",-0.0570068710605098
"GORG_SAMEA6070272_SAGS_AG894P23",0.044465679583117
"TARA_SAMEA2619907_METAG_IKOHGMAA",-0.0040014417540943
"MARD_SAMN04487931_REFG_MMP04487931",-0.0997342330188657
"MARD_SAMN05421806_REFG_MMP05421806",-0.192493218654317
"TARA_SAMEA2619907_METAG_OFLLHFPN",-0.0538520666693238
"MARD_SAMN09433089_REFG_MMP09433089",-0.0577077234199613
"MARD_SAMN10397596_REFG_MMP10397596",-0.296383475862466
"TARA_SAMEA4398219_METAG_DILNGADE",-0.0490622450548445
"TARA_SAMEA2622673_METAG_BNMAOIAC",-0.242058433165736
"TARA_SAMEA2622837_METAG_LKADBGOG",-0.0103121746109064
"MARD_SAMN04487867_REFG_MMP04487867",-0.193892000819527
"TARA_SAMEA2621536_METAG_AMHKKGFA",-0.162611112042547
"TARA_SAMEA4398238_METAG_IHHCIKGJ",-0.340020373506627
"TARA_SAMEA2620980_METAG_OLBJCDLG",-0.0778228200217934
"MARD_SAMN04488693_REFG_MMP04488693",-0.201974191098801
"TARA_SAMEA4396496_METAG_PFACBJFH",-0.142089182632154
"MARD_SAMN02436080_REFG_MMP02436080",-0.336476270788662
"MARD_SAMD00000349_REFG_MMP00000349",-0.50253729723838
"MARD_SAMN09245781_REFG_MMP09245781",-0.0329180016690456
"MARD_SAMN04488044_REFG_MMP04488044",-0.473230051806913
"GORG_SAMEA6070621_SAGS_AG896M04",-0.0052870817549763
"MARD_SAMN08202528_REFG_MMP08202528",-0.267226340054948
"TARA_SAMEA2619970_METAG_FKFPFEBP",-0.0356672360781388
"MARD_SAMN10130764_REFG_MMP10130764",-0.020452818190828
"TARA_SAMEA4396489_METAG_JFPKFPED",-0.132618610529254
"TARA_SAMEA4397489_METAG_PJKGBEKD",-0.135820672594886
"TARA_SAMEA2622097_METAG_HGHINCJN",0.0199254117728743
"TARA_SAMEA4397815_METAG_KJLCEJNP",-0.172052242628369
"TARA_SAMEA2623314_METAG_CABJDPJE",-0.234354334027668
"TARA_SAMN05326646_METAG_PSW00016",-0.164907493692159
"MALA_SAMN05421697_METAG_OILIAGNK",-0.0989913236259732
"TARA_SAMN05326645_METAG_PSE00002",-0.176764607215906
"TARA_SAMEA2622837_METAG_INCIHHJP",-0.069634140266906
"BGEO_SAMN07136511_METAG_JKJKBMPE",-0.280497415343348
"TARA_SAMEA2621487_METAG_OKLEJKDF",-0.124351581988907
"MARD_SAMN05410694_REFG_MMP05410694",-0.246219366559528
"TARA_SAMEA2621536_METAG_HLKLHGDE",-0.2636403567475
"TARA_SAMN05326641_METAG_ANW00005",-0.0922536534234404
"TARA_SAMEA2620967_METAG_MHNHOBDL",-0.2163497170912
"TARA_SAMN05326646_METAG_PSW00028",-0.0323330979897222
"TARA_SAMEA4398247_METAG_MCKJBFJL",-0.0832563688496187
"MARD_SAMN02440876_REFG_MMP02440876",-0.237780986364604
"GORG_SAMEA6075373_SAGS_AG404B04",0.045791859252529
"TARA_SAMN05326643_METAG_ASW00003",-0.0614067263531459
"TARA_SAMN05326651_METAG_RED00039",-0.075140467561827
"MARD_SAMN05660313_REFG_MMP05660313",-0.0320494340983675
"TARA_SAMN05326645_METAG_PSE00019",-0.0666003563708796
"MARD_SAMN05443999_REFG_MMP05443999",-0.0873539436669434
"TARA_SAMEA4397196_METAG_GOGNMPAD",-0.110975052501317
"BGEO_SAMN07136937_METAG_ALPGGBFO",-0.0851322388141215
"BGEO_SAMN07136559_METAG_GENGIDKH",0.0356629737438528
"TARA_SAMEA2623463_METAG_KNFNNFGN",0.0579370344083923
"MARD_SAMN08970161_REFG_MMP08970161",-0.207448072098498
"TARA_SAMEA2622362_METAG_FNIJGION",-0.0027732115919229
"MARD_SAMN02745751_REFG_MMP02745751",-0.201869308262468
"MARD_SAMN02261245_REFG_MMP02261245",-0.248645109587435
"MARD_SAMN03080599_REFG_MMP03080599",-0.22766514605579
"TARA_SAMEA2621216_METAG_DIJMOGIJ",-0.0582947929899279
"GORG_SAMEA6067750_SAGS_AH287E08",0.0312557899931474
"MARD_SAMN04449598_REFG_MMP04449598",-0.331663168414676
"TARA_SAMEA2619840_METAG_MBDGFPGI",-0.0177985979884414
"MARD_SAMN02436096_REFG_MMP02436096",-0.415973531869668
"TARA_SAMEA4397489_METAG_EMMCHIIM",-0.192599876402999
"MARD_SAMN08997828_REFG_MMP08997828",-0.022754115927934
"TARA_SAMEA2621839_METAG_AMINNHCB",-0.0467115628032517
"GORG_SAMEA6070175_SAGS_AG894J02",0.028362800574309
